id,title,text
doc1637,巴厘岛第一天出门,又到了春节带爸妈旅行的日子 错峰来到巴厘岛 这竟然是没有时差的地方 昨天没出酒店 就在房间里录播客 有位惊喜嘉宾线上录制 然后出门吃了个饭 今天开始旅行 出片拍拍拍 每年我都会带父母出门旅行两次 趁他们腿脚还俐落 但是给我拍照他们压力好大 裙子是设计师YANGKEHAN
doc1638,接下来的桂林，美的像一幅幅画,#自然#笔记灵感#审美积累#chinatravel#户外徒步#治愈系风景#桂林#tiktokrefugee#新年旅行第一站@视频薯@户外薯
doc1639,一些Pocket3的祛魅片段,祛魅的方式就是拥有，标题党了～ 太适合用来记录日常碎片了 #新年旅行第一站#pocket3
doc1640,张家界｜如果没有住进你心里 一切都是客死他乡,张家界｜如果没有住进你心里 一切都是客死他乡 	 #喜欢的风景要自己去看#找不到答案就去看世界#见山见水见自我
doc1641,不会去马尔代夫了,不去了，机票涨那么多，亏我那么任信你，天天看，越看越涨，辜负了我对你的期待，上航川航内 蒙古国航东航南航航天华夏春秋香港国泰天航泰国 狮航等等你们真是本长事了，曼谷去马尔代夫的机票太贵了不想买了！就会欺负喜欢你们的人，我劝你们识相点，把那价降下来，老百姓一年到头挣点钱不容易，一放寒假好家伙机票死贵，要命了，再贵不去了。不到800以下我是坚决不会买的！去哪儿网、携程、同程、飞猪，你们给我看好了，再涨价通通卸载不到 4000以下我是坚决不会买的！去哪儿网、携程、同程、飞猪，你们给我看好了，再涨价通通卸载不到 4000以下我是坚决不买！
doc1642,旅行记忆之威尼斯,记录在旅行中的每个瞬间。 #威尼斯
doc1643,Le｜海边 晚霞 我和你,#摩羯座#水瓶座#氛围#我们俩
doc1644,坦桑尼亚的safari 大家到底花了多少钱？,理论上算的话 safari的支出是不是就三大部分 门票+酒店+车费 	 假如 每天 门票（盖伦盖地）=150刀 酒店=100刀（是我猜少了吗） 车费=20刀（6人吉普车？） 	 合计 270刀 7d6n就是1740刀=13000rmb 机票=10000rmb 	 还有什么乱七八糟也就不到3w块咯 究竟有什么巨大上万的开销是我没想到的 	 怎么才能花4w块啊大家教我 	 #safari#坦桑尼亚旅行#坦桑尼亚#肯尼亚#塞伦盖地
doc1645,江浙沪适合周末发呆看山的酒店,原回复已删
doc1646,🇬🇧等春天来了，去世界尽头奔跑一次吧,#欧洲旅行#英国#英国旅行#世界的尽头#伦敦#欧洲#伦敦旅行#英国生活#欧洲生活#白崖
doc1647,🇬🇧你永远无法拒绝蓝调下的伦敦,#伦敦#bluehour#大本钟蓝调#大本钟#蓝调#生活就像是一场蓝调的梦#抬头看看蓝调时刻的天空#城市氛围感#电影里的城市
doc1648,这大概就是老祖宗骨子里不灭的极致审美吧❗️,接下来的苏州是这样的…. 白玉兰、粉玉兰、山茶、翠竹 目之所及，皆是春和景明 映衬花窗，犹如天然的国画般 一步一景，处处皆是诗情画意 把江南的美渲染得淋漓尽致 这种深含底蕴的中式浪漫 沉淀着传统文化的精髓 真的每看一遍都会心动 不愧是老祖宗的审美，堪称一绝！ . 📷 拍照：iPhone15promax 📍拍照机位 p1 狮子林 📅24.3.12 P2 耦园 📅 24.3.18 P3 狮子林 📅24.3.12 P4吴作人艺术馆 📅24.3.12 P5 狮子林 📅24.3.12 P6 耦园 📅 24.3.18 P7 留园 📅24.3.12 P8 狮子林 📅24.3.12 P9-11网师园 📅24.3.12 P12 留园 📅24.3.12 P13 狮子林 📅24.3.12 P14 双塔 📅24.3.12 P15-16 狮子林 📅24.3.12 P17 网师园 📅 24.3.18 P18 静思书院 📅 24.3.18 . #新年旅行第一站#反向旅行出门溜溜#新年版citywalk#打工人的春节staycation#中式旅行天花板#诗意画卷里的中国山水#来中国就要这样玩#硬控老外的中式旅行地#接下来期待的是春天#苏州园林#苏州赏花#苏州春天#苏州玉兰花#玉兰#老祖宗的审美#园林#苏州旅游#苏州拍照#中式美学#国风#中式审美#live图#春游记#镜头下的春和景明#春天的影像诗#春日追花攻略@摄影薯@生活薯
doc1649,西昌vlog 享受自然 🌼过年日记,真的太喜欢阳光☀️和海边啦……沉浸式 晚起 出游 海边 #春节旅游#不想上班#浪漫生活记录#vlog日常#普拉提教练的假期日常#我的春节Vlog
doc1650,都是看雪，东北和北海道有啥区别,广东的孩子想看雪❄️好多朋友推荐去日本北海道看，但是出国旅游耗时比较多，手续比较复杂，和去东北看有什么区别呢？ 有朋友可以告诉我这两个地方看雪有什么区别吗？ #看雪#日本旅行#北海道#东北#旅行#出国游#境外游#追一场北国的雪#冬天玩雪好去处#南方人想看雪
doc1651,永利皇宫真的睡不着,一晚上没睡着睡觉就感觉脑子在放电影，浅睡眠一直梦一个自己在那里推码玩红蓝，一直感觉在发牌#酒店天花板#洗浴#永利皇宫#永利皇宫#澳门旅行#澳门酒店
doc1652,欧洲跟团游第一天,坐了12个小时的飞机，终于抵达布鲁赛尔
doc1653,老祖宗也挺卷的，区区一个腊梅卷出四种背景,老祖宗的审美是有道理的，不得不服❗️❗️❗️ 笔记中四图分别来自： 黎里古镇 昭灵观 艺圃 西园寺 居士林 	 tips:前三张均是最近几天拍摄，因为腊梅花期快过了因此不是最佳状态，居士林的 1 月初拍摄。 #反向旅行出门溜溜#腊梅#蜡梅不是腊梅#老祖宗审美#倚梅回首踏雪寻梅#老祖宗的审美是有道理的#赏梅好去处#苏州拍照#苏州园林#分享
doc1654,Chinese Loong🐉中国龙！给世界一点点震撼,"中国式极致的浪漫 广西阳朔金龙巡游 80张竹筏长720米长的“金色巨龙”在遇龙河上游弋 烟雾缭绕、如梦如幻 和阳朔山水风光一同组成了巨大的秀美画卷 The Magnificent Golden Dragon Parade in Yangshuo, Guangxi A supremely romantic and grand - scale Chinese - style ritual An astonishing ""golden giant dragon"" stretching 720 meters, crafted from 80 bamboo rafts, glides gracefully along the Yulong River. Enshrouded in billowing mists and vapors, presenting a dreamlike and ethereal ambience. Blending with Yangshuo's world - famous scenery, they compose a vast and breathtaking panorama. 	 🐲广西非遗“金龙”巡游 演出时间：🧨大年初一 至 初六 皆有 	 如何抵达： 🚄高铁直达阳朔站！出来之后有大巴车（40）直达阳朔县城/打车🚖，入住酒店后，可以打车前往阳朔县白沙镇遇龙村/🏍️骑电瓶车25-40一天！ ✈️飞机到桂林！从桂林坐高铁到阳朔站（接上面）/大巴车直达阳朔县城 ！ 祝愿我们新的一年里万事如意，心想事成！ 	 @生活薯@福利小蜜薯#金龙巡游#阳朔遇龙河#桂林#阳朔#过年要有仪式感#好好过年大赏#出发就是最好的计划#先出发再说#我的新年愿望#新年旅行第一站#不早起旅行日记#罚站也要看的家乡表演#夜游的快乐我知道#我在家乡当游客#非遗里的中国年#FortuneMagic#chinatravel #过年想去[投票]#"
doc1655,金童路今日梅花实拍！小红书跟风来啦,已经感受到了春天 下了轻轨1号出口左转弯就到 开的正旺盛 天气晴更出片！ 	 #梅花盛开的季节#重庆赏梅#重庆梅花#接下来期待的是春天#重庆拍照#重庆梅花#梅花拍照#live图
doc1656,☕️沉浸式高铁喝茶｜旅途中的快乐搭子🧳,去杭州看演唱会啦～短短的旅途喝上一杯茶也很幸福😊 #茶生活#旅行茶具#带上茶去旅行#喝茶日常#随时随地喝茶自由#高铁车窗风景#高铁喝茶#户外喝茶#旅行喝茶#vlog
doc1657,北纬23度的海岛，记录与海的相遇📷,正月初七是假期的最后一天，很荣幸为你记录。 晨光与海是最佳的搭配，北回归线是你来过的标注。 #那是我们一直想去的海边#和喜欢的人一起看海很浪漫#南澳岛#南澳岛旅拍#南澳岛跟拍#南澳岛摄影师
doc1658,Phu Quoc Island plog🏝️,🍍👒 🧩 想把所有时间用来看全世界的海 	 #治愈系海岛生活#快乐边角料
doc1659,可惜你没来悉尼,你不懂我说的那种浪漫 澳大利亚的日落真的好绝 	 #有点福气在身边#悉尼#悉尼日落#悉尼生活#悉尼周末#邂逅一场浪漫日落#日落#我拍到了日落的浪漫与温柔#我的城市日落
doc1660,世界赠予我的，山间晚霞与枕浪而眠.,很治愈的一首Bgm，人生要学会接纳. 爱出者爱返，爱出者爱返福往者福来 新的一年祝大家平安喜乐. #世界赠予我的#日落归山海山海藏深意#治愈系风景#治愈系#风景
doc1661,这里才是无需滤镜的玻璃海！💎,不管人类世界如何变幻无常 这片海 她都保持着美丽温柔 	 静静地等待着 等待我们终于去到她的身边 她用晶莹的海浪和温柔的海风 轻轻的抚慰每一个疲惫的旅人 #大海可以治愈一切#玻璃海#旅行#海岛游#一起去看海#马尔代夫#海滩#度假#无滤镜旅行
doc1662,大研安缦 | 十载风雅，心归一境,大研安缦，于岁月流转中静守一隅清宁，十载时光，风烟不惊，唯留光影与故事，镌刻在这座雪山下的旧梦里。 	 步入文昌宫，摊开素笺，于东巴书法间探寻千年智慧。笔锋行走，墨韵氤氲，象形文字如山水般流淌，书写天地，亦书写心境。 	 文峰寺前，拂去尘世喧嚣，拾级而上，抬眸见云，回首是城，青山为屏，古韵绵长。信步其间，天地皆寂，唯余心境澄明。 	 晨光微熹，随安缦主厨游走忠义市场，目之所及，皆是风土馈赠。挑一篓新鲜，择几味清欢，亲手烹煮，以食入道，品味一方水土的故事。 	 十年一瞬，万象轮回，大研安缦不言岁月，只以温润时光，邀人共赏古城风雅，静待心归。 	 #安缦#大研安缦#aman#大研安缦Amandayan#Aman#AMAN#丽江#丽江旅行#云南
doc1663,“风吹经幡 幅动福至”,📍丽江 风吹经幡 许下永恒的启愿 #丽江#大经幡#离天空最近的地方#不是风动不是幡动仁者心动
doc1664,太平山上的房子到底是谁在住啊,#香港#太平山顶
doc1665,到底怎样才算自由,#屏山峡谷#治愈系风景#旅行
doc1666,丽江📍第一站！直奔这里！日照金山很出片️‼️,给大家分享一下大经幡广场的日照金山超级出片！ 🌅日出：这两天的日照金山⛰️时间大约为7 点 50 左右开始，建议提前 10 分钟达到目的地！！ 📌定位：“丽江植物园北门”大经幡，白沙古镇附近。 🚙交通：自驾🚖或滴滴打车🚘、骑行🛵🚲都可以到 📷经典机位： ①彩虹气球🎈小木屋大经幡背后 80 米 ②大经幡正面前方 100 米 ③报废车顶位于大经幡白塔旁边 15 米小土坡报废车 ④倒影湖位于彩虹气球🎈小木屋左边👈50 米 ⑤石拱门位于倒影湖前面 1 米 ⑥芦苇荡位于彩虹气球🎈小木屋后面 5 米 ⑦大圆桶位于石拱门前方 150 米的白色🏠房子二楼 ⑧白塔位于大经幡旁边挨着一眼就能看见 ⑨枯树🌴位于大经幡正后方 80 米 每个机位以大经幡为中心，不超过 200 米范围！ 🎫门票：听老板说 9 元一位，一米二以下儿童免费😏 #冬日旅行收藏夹#日照金山#总要看一次日照金山#丽江旅游攻略#丽江#旅行#白沙古镇#小众旅行地#旅拍#雪山@薯队长@生活薯
doc1667,雾城 一座忧郁的城市.伦敦 英国,雾城 一座忧郁的城市.#伦敦#英国
doc1668,今夜深圳湾无眠,#深圳湾口岸#深圳#香港
doc1669,朋友圈吃不了的细糠😴,不敢发朋友圈哈哈哈哈红红火火哈哈哈 目前还在泰国 玩得很开心～ #朋友圈不敢发系列#泰国#芭提雅#大方展示美丽#随地大小拍#新年旅行第一站#每天都有值得记录的瞬间#iphone6
doc1670,冰岛的极夜并不是黑色的 而是梦蓝色的,冰岛 斯蒂基斯霍尔米🇮🇸 	 ﻿#冰岛﻿ ﻿#极夜﻿ ﻿#北欧﻿ ﻿#摄影﻿ ﻿#旅行﻿ ﻿#丁亦然﻿ ﻿#亦外之旅﻿
doc1671,用deepseek选三亚酒店。。。绝了,三亚酒店选烦了 直接让deepseek推了五家漂亮酒店 选了前三家入住 真的绝了啊啊啊啊啊啊啊 	 #酒店#度假酒店#旅游#旅行
doc1672,Hey，大家新年都是怎么过的？,我今天去了一个很特别的地方，位于上海松江的私人建筑收藏博物馆《荟珍屋》，里面收藏了十几栋明清时期的古建筑，主理人阿紫先生专业而耐心地招待了我，穿梭在这些古建筑中仿佛有一种穿越的感觉，这些传统建筑园林以及家具实在太美太让我难忘了，也让我再次感叹中国文化的博大精深，自然天地，链接古今，一个放松的下午，享受当下，滋养了身心，何其有幸，新的一年祝你 祝我 祝我们 心想事成 岁岁平安 自由且快乐 	 #镜头里的年味#新年快乐#春节#日常文案
doc1673,🌍20岁的某一天，我们来到非洲大草原🐘🐆🦒,8天7晚非洲坦桑尼亚Safari旅行混剪🎬 	 在20岁，我们终于踏上非洲大陆，简短的旅行却带给我们无尽的震撼，当飞机抵达乞力马扎罗，纪录片中的动物世界变为了现实，2月恰逢动物产仔季，辽阔的东非大草原绿草如茵，充满生机，数万只动物迁徙到塞伦盖蒂南部的恩杜图，在那里产下幼崽，迎接新的生命☘️ 	 这次非洲之旅我们使用了圆周旅迹APP规划行程，包含一键生成行程概览图，智能推荐周边景点餐厅、好友共同编辑等多个功能，还可以解析小红书文案或相册图片，1分钟获取同款行程，让旅行更便捷、更高效、更轻松～ 	 📍拍摄地点：塞伦盖蒂、恩杜图、恩戈罗恩戈罗 #非洲旅行#非洲safari#非洲#坦桑尼亚#红薯旅行家#新年旅行第一站#不早起旅行日记#圆周旅迹#1分钟搞定旅行规划#J人旅行指南
doc1674,Kunming* 去昆明过个明媚的暖冬🍂,捞鱼河湿地公园真是昆明人的宝藏出片地 离市区40分钟车程，看海鸥，看夕阳，看红杉树！ 傍晚6点，排排站的红杉树伴着夕阳余晖，烤的人暖洋洋的🥰晴天的昆明可太迷人了 #新年旅行第一站#反向旅行出门逛逛#不早起旅行日记#昆明旅行#每天都有值得记录的瞬间#我的生活碎片#这里拍照很出片#不出昆明看世界#冬日里的暖阳
doc1675,在柏林,
doc1676,在天坛拍到的人生照片,#红墙蓝瓦片片祈年#天坛
doc1677,我很少用“震撼”来形容一个地方😭,"哈喽大家，你们的互联网旅行搭子又来啦， 这次来到了山西隰县的小西天，拾级而上， 推开殿门的瞬间，直接被震撼住！ 💥 千余尊金碧辉煌的悬塑 映入眼帘， 神态各异、层层叠叠，仿佛随时会从墙上“活”过来！👀✨ 这座藏在山西的千年艺术殿堂，你真的不能错过！🔥 - 📍 山西·临汾小西天 🎫 门票：35/人 🚗 交通：高铁到 临汾西站 后，可自驾前往，或者提前一天预约“小黄”公共交通 - Climbing up to Xiaoxitian and stepping into the main hall, I was instantly blown away! 💥 Over a thousand dazzling golden hanging sculptures came into view, each uniquely expressive and layered intricately, as if they could come to life at any moment! 👀✨ This thousand-year-old artistic sanctuary hidden in Shanxi is a must-visit! 🔥 - 📍 | Shanxi · Xiaoxitian, Linfen 🎫 | Ticket: 35 per person 🚗 | Transport: Take a high-speed train to Linfen West Station, then drive or book the public “Little Yellow” transport service one day in advance. ﻿#不早起旅行日记﻿ ﻿#新年旅行第一站﻿ ﻿#反向旅行出门溜溜﻿ ﻿#先出发再说﻿ ﻿#不为打卡的旅行﻿ ﻿#chinatravel﻿ ﻿#tiktokrefugee﻿ ﻿#山西旅游﻿ ﻿#山西拍照﻿ ﻿#地上古建看山西﻿"
doc1678,去大理一定要避雷｜J人手写版📖攻略,冬天的大理真的很好逛，趁着天气好可以去洱海喂喂海鸥！但是要注意过段时间就没有海鸥了哦～想去的宝子赶紧冲 - ✅大理不用把行程安排得太满，一天不要逛太多景点 ✅建议苍山逛了去云想山 ✅洱海真的可以逛一整天，预算比较高的真的建议住一次海景房！（节假日除外，性价比真的不高） ✅除了大理还可以去逛逛丽江、逛逛香格里拉～ - #大理#大理旅游攻略#大理旅行攻略#大理旅游#大理旅行#大理住宿指南#大理住宿攻略#大理交通指南#大理交通攻略#洱海#洱海一日游#苍山#大理天气#大理避坑指南#大理避坑攻略#大理#周末去哪儿
doc1679,被海风治愈的24小时🌊,最近很想看海 就去了泉州七栩礁石🪨 一个很小众的看海点 可能天气原因海不蓝 不过酒店是真的很出片 随手一拍都好看☁️ 	 前不着村后不着店的 除了晚餐基本没出过酒店🙂 但人少 吹吹海风很有度假的感觉💙 	 btw别去这个酒店同系列的泉州钟楼 隔音差到能听见隔壁小孩儿说话 #泉州#一起去看海
doc1680,12小时到达-30度的禾木,"It’s been a wild ride, let’s just say that 😮‍💨 #新疆#chinatravel#冬天的禾木#禾木#vlog#旅行"
doc1681,翠湖 | 郁金香+雪+海鸥，几年才见一回美炸,简直不敢相信，一觉醒来昆明下雪了🌨️🌨️🌨️ 这个雪景配郁金香美绝了 2025好运连连
doc1682,长期独处的人好像都自带疏离感..,独处，是灵魂深处的一场静谧旅行。长久以来，那些选择与自己为伴的人，往往能培养出一种独特的气质。他们的眼神中透露出一种深邃与平和，仿佛能洞察世间万物的本质，又能在纷扰中保持内心的宁静。这种气质，源自于对自我深刻的认知与接纳，是在无数次自我对话与反思中逐渐形成的。 独处之人，往往更加独立与自主，他们懂得如何享受孤独，将这份时光转化为自我成长的养分。在独处中，他们学会了倾听内心的声音，更加清晰地认识自己的需求与渴望。这份由内而外散发的气质，让人感受到一种难以言喻的魅力，那是对生命深刻理解的体现，也是对自我价值的坚定信念。 	 #chinatravel#来中国就要这样玩#中式旅行天花板#笔记灵感#审美积累#我拍到的治愈画面#氛围感#自然#竹子#户外#徒步#中式户外#outdoor#chinatravel#hiking#小红书运动联盟#中式旅游天花板#tiktokrefugee#photography#新年旅行第一站#海南@视频薯@薯队长@户外薯
doc1683,暴雪的威海太震撼了,#追一场北国的雪#威海#用一百种方式玩雪#下雪的海边#来龙江过冬天
doc1684,“找不到答案的时候 就去看看这个世界”,#旅行大玩家#旅行推荐官#治愈系风景
doc1685,必须全网炫耀我在雨崩村捡的石头,#捡石头#冰川#雪山#梅里雪山#神女峰#雨崩#神瀑#神瀑冰洞
doc1686,寄一封克莱因蓝的情书，给北冰洋的冬天,当峡湾坠入永恒的蓝调时刻 雪落在钢笔的金属纹路上 	 这封来自北冰洋褶皱里的信 希望你会喜欢 📍罗弗敦群岛 📍特罗姆瑟 #先出发再说#出发就是最好的计划#新年旅行第一站#反向旅行出门溜溜#电影感#北欧旅行#治愈系风景#蓝调时刻#旅行vlog#追一场北国的雪
doc1687,下个月的上海将会美到next level。。。💐,下个月的上海将会是一万次春和景明🍃#不敢想象在这里拍照有多绝#大城市里的小浪漫#原来动漫里的场景真的存在#小众赏花地#上海#上海旅行#春和景明
doc1688,成都！！已经是一座巨大的哪吒痛城！！好震撼！！,成都含哪吒量真的太高了！！ 果然是哪吒魔童闹海娘家的排面！好震撼！ 	 #春节档影评大赛#大家的春节档#提名春节档最佳电影#薯条光伴你迎新春#哪吒240h接力产粮#哪吒之魔童闹海#二次元年货#画笔下的春节档#生活需要分享欲#成都#成都旅游攻略#成都打卡#二次元#哪吒魔童闹海
doc1689,广州连天桥都这么浪漫吗,#我的城市开花了#来你的城市看花开
doc1690,☀️新加坡游艇Santosa,新年春节咯 快快把之前忘发的都补咯 	 #游艇#潜水#游艇出海#出海#新加坡
doc1691,郑州周边2日游去哪！！,从郑州出发自驾抵达开封 中午吃了开封美食 灌汤包、鲤鱼焙面、花生糕…… 开封小吃真的绝了！ 	 下午去了万岁山 感觉自己穿越回了宋朝～ 拍照打卡点超多 随手一拍就是大片！ 各种花灯、民俗表演，氛围感直接拉满～ 第二天一早就去了很火的宝泉游龙湾 看到了河南新乡的《中国国家地理》封面的宝泉游龙湾实景 太壮观太震撼了！！ 超级出片啊 	 还有其他刺激体验 蹦极超级刺激 胆子大的姐妹可以挑战一下 在这里玩上一天都不会觉得无聊 	 晚上返程可以顺便逛逛胖东来 在胖东来楼上解决晚饭 再带点胖东来自营产品回家 幸福感真的拉满 然后启程回郑州#河南游玩  #宝泉 #旅游攻略#河南旅游 #万岁山 #宝泉 #旅行攻略#游龙湾#河南景区#中国国家地理
doc1692,Ancient Egypt🇪🇬｜About Cairo&Pyramids,✨阳光是镀金的砂，一粒粒抖落在法老的长梦里。✨ 	 图1️⃣-图3️⃣： 🐫金字塔与狮身人面像 金字塔在城市的边缘伫立，像远古巨人凝视着未来的车水马龙。狮身人面像守护在金字塔前，它的凝视穿越了无数个王朝的兴衰。 	 图4️⃣-图7️⃣：🏛️ 埃及博物馆 粉红色穹顶建筑藏着人类最古老的秘密，法老的黄金面具与木乃伊绷带讲述着不朽的故事，每一件展品都是穿越时空的密码。 	 图8️⃣-图9️⃣：⛪ 垃圾城悬空教堂 15米高的悬崖上，纯白十字架刺破开罗的雾霾。信徒在垃圾车轰鸣中点燃烛火，拾荒者在垃圾海洋中穿梭，信仰在废墟中开出了花。 	 图🔟-图1️⃣1️⃣：🕌 萨拉丁城堡 鎏金壁灯照亮几何藤蔓花纹，每一块砖石都刻着历史的年轮。清真寺的尖塔刺破开罗云层，伊斯兰世界的月亮悬在雪花石穹顶。站在城堡残垣远眺，千年古城尽收眼底。 	 图1️⃣2️⃣-图1️⃣4️⃣：🪔 哈利里市场 这是开罗最鲜活的市井画卷：黄铜灯在拱廊下滴落蜜色光影；香料摊的藏红花与枯玫瑰堆成小山；银茶炊咕嘟声中，手艺人锤击铜盘；挂毯上的阿拉伯花纹像流动的星河。每一件商品都在述说《一千零一夜》的故事。 	 图1️⃣5️⃣-图1️⃣8️⃣：🧩开罗的记忆碎片 开罗是时光的褶皱，尼罗河穿城而过，将千年文明揉进现代喧嚣。默罕默德·阿里凝视着开罗的变迁，空气中弥漫着市井的烟火气，纸莎草上述说着埃及的古老文明。这是一座永不沉睡的城市，古老与现代、信仰与世俗在此碰撞出永恒的火花。 	 #世界漫漫游#我的摄影日记#埃及文明#开罗旅行#穿越千年的美#金字塔#历史与艺术
doc1693,远赴人间惊鸿宴｜老君山🏔️,累累的现在人还是很多！！！！爬完我的建议是一级二级索道全部坐！！！！徒步上山真的没什么好看的这个季节 好看的地方都在十里画屏和坐完索道的地方出发之前记得看天气预报中午下午不是很冷到了山顶傍晚的时候特别冷注意保暖贝贝们#雪后老君山#老君山下雪#远赴人间惊鸿宴#老君山攻略#金顶#老君山之旅#老君山金顶#老君山雪景#老君山穿搭
doc1694,终于知道为什么大家想留在澳洲了,周末去bondi海滩看看就懂了 	 #澳洲#bondi#澳洲周末
doc1695,OMG巴厘岛的酒店真的像不要钱一样🤣🏖️,巨大的别墅，又便宜又好看，太感人了呀🥹 连去5年巴厘岛（澳洲后花园诚不我欺～ 全程包车，只管挑漂亮酒店，爬野山跳瀑布追鲸鱼… 分享记录我有高光记忆点🌟性价比超高的8家民宿 都是隐匿山林之间的hideaways（海景下次推！ 	 ▪️ZEN Hideaways：房型3，最外边离丛林最近，面朝无边丛林全敞开的双层木屋，拍出“一杯敬朝阳”的神图，而且自带椰树大秋千，不用排队自己玩个爽 ▪️Treehouse in BALIAN Beach：600r就能坐拥一套热带雨林庄园，5分钟步行去巴利安海滩看裸男冲浪🏄‍♂️ ▪️BEJI UBUD RESORT：房型Garden Suite，套房巨大巨划算，山林悬崖间的无边泳池非常美，这家总共有5个泳池，漂浮早餐随意指定哪里吃，出品丰富max ▪️Bubble House：房型4，半小时下山住进惊心动魄的无人野海泡泡屋，随时有野牛野羊来拜访，入夜之后漫天繁星✨全程无信号，附近宝格丽吃个下午茶 ▪️NewEarth Heaven：房型Amethyst Crystal EcoDome，捕梦网素食餐厅（每晚live band，便宜好吃）做的竹屋民宿（总共就2套），躺着看丛林日出🌄 ▪️Dreamy Eco Treehouse by 7 waterfalls：整套房子占地超乎想象的大，除了树屋还有大片空草地，躺椅，大秋千，水上吊床…赤脚徒步山林探索兩林7个野生瀑布💦鼓起勇气解锁跳15m瀑布的心跳体验！ ▪️Munduk Moding Plantation Nature Resort & Spa: 在超大型植物园里的无边泳池，价格适中但有点远，附近可以追鲸，Spa非常值得做～～ ▪️Eco-Boutiaue Hotel：俯瞰一整片环山梯田，每天都有免费日出瑜伽课程，晚上各种当地舞蹈派对，有次还碰到了意大利来的疗愈队伍，一起玩耍💃 	 还有巴厘岛附近的nusa penida，科莫多，蓝梦岛等，可以订个一日游（其实看海都差不多）推荐去crystal bay潜水🤿看海底佛像，必带gopro！ #治愈系海岛生活#发现宝藏民宿#小众目的地旅行#巴厘岛#巴厘岛旅行#新年旅行第一站
doc1696,接下来的大理，是一万次春和景明,春节过后的旅行地，不能少了大理。 大理真的是一个散漫得让人只想休息的地方，更何况是春天。 20多度，每天都是晴天的大理，很适合穿着裙子在山野里赶花期和追春风。 ﻿#新年旅行第一站﻿ ﻿#反向旅行出门溜溜﻿ ﻿#中式旅行天花板﻿ ﻿#好好过年大赏﻿ ﻿#先出发再说﻿ ﻿#新年版citywalk﻿ ﻿#接下来是期待的春天﻿ ﻿#开始期待春天了﻿ ﻿#大理﻿ ﻿#春日最佳机位﻿ ﻿@生活薯﻿ ﻿@VLOG薯﻿ ﻿@本地薯﻿
doc1697,温州,年纪小 想得少 一天只想吃好喝好玩好
doc1698,老婆们，大连室内热得…,需要穿短袖赶紧拍了几张照片嘿嘿嘿 室外海风好大拍照睁不开眼睛冷得发颤 海好漂亮 好多海鸥 海鸥特别有礼貌哈哈哈盯着香肠看 大连真好下次要夏天来#碎碎念
doc1699,青岛三天两晚快乐逛吃Vlog（💰500攻略版！！,超详细的青岛两日游攻略来咯🌳 吃住行全包！人均💰500丝滑玩转青岛✨ 路线图已整理～记得提前码住 - #00:13[时刻]# 酒店 交通 #00:24[时刻]# 老方子锅贴🥟 #00:37[时刻]# 石老人海水浴场 #01:12[时刻]# 海肠捞饭 #01:48[时刻]# jeju冰激凌🍊 #01:58[时刻]# 太平角公园 #02:15[时刻]# 孤独的树🌳 #02:39[时刻]# 琴屿路 #02:52[时刻]# 圣弥厄尔大教堂 #03:07[时刻]# 银鱼巷 冰箱贴🌊 #03:25[时刻]# 栈桥日落 #03:48[时刻]# 花销总结 - 主页还有更多旅行攻略🗺️持续更新！ #冬日旅行收藏夹#青岛旅行攻略#青岛旅游#vlog我的一天#青岛打卡#沉浸式旅游#总要在冬天看一次海吧#vlog日常#vlog#独自旅行#笔记灵感#逛吃逛吃
doc1700,躺在清晨的海里晒太阳 🌊☀️,#新年旅行第一站#去海边躺平#海的味道是自由的 	 今天没有睡到自然醒 早起去了没人的沙滩 好爱～🇹🇭 	 #普吉岛#kalimbeach
doc1701,告诉撒贝宁 我没白活！赛里木湖太美了！,在大西洋的最后一滴眼泪拍到了我的人生live#赛里木湖
doc1702,n刷景德镇整理的✌🏻吃喝玩乐住攻略！,想省钱又想吃好玩好 看我这条就可以啦！ #景德镇旅游#景德镇陶瓷#本地人做的攻略#景德镇攻略#陶瓷#值得N刷的宝藏出游地
doc1703,时隔三个月我还是忘不掉京都的红枫,抵达京都已经是中午 逛完伏见稻荷大社后来到了清水寺 一片又一片的红枫实在是太震撼 立即决定抛却手机里收藏的游玩路线 在这静静等候日落 观景台人很多 我来到了第二排 大家满心期待地等待着 日落就在一瞬间，日隐于山，满山红枫瞬间由大红转为绛红，所有人同时惊呼 我想我怀念的不仅仅是这一片壮丽的景色 还有和一群人等待这番意境的心情吧…… 	 一定一定要选择日照充足的一天去京都看一场枫叶 手机早早被家人调为了暖色调，但冷色调下的枫叶仍然很红，所有图片均无修直出，拍摄于2024年12月9日 我想这是我最宝贵的财富之一🍁 	 #京都#清水寺#关西红叶季#日本旅游攻略#万山红遍层林尽染
doc1704,橘子洲的梅花开了,坐小火车偶遇梅花盛开，雨后的梅园正应了那句“生命是一万次的春和景明”#梅花盛开的季节#梅花#橘子洲头#橘子洲头梅花开啦
doc1705,三亚的夜🏝️🌌,由于没赶上日落🌄 但又秉持着来都来了的心态 拍下了一组看不到海的比基尼照片👙 #海边的夜晚#ootd#三亚#比基尼
doc1706,VLOG | 旧金山金门大桥🌉 Golden Gate SF,#旧金山#金门大桥#旧金山旅游#旅行vlog#金门大桥拍照#加州海滩#艺术宫
